ID,Date,State,Fire Name,Latitude,Longitude,Fire_Cause,cause1,cause2,cause3,cause4,Month,Day,Year
641140627,3/29/13,South Dakota,School,44.07392,-99.58036,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,3,29,2013
438226130,3/29/13,Montana,TUMBLE WEED,45.4466,-107.399,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,29,2013
318702679,3/29/13,Montana,Gram,45.6047,-106.2839,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,29,2013
220952250,3/29/13,Wyoming,11 Red Crow,42.9994,-108.4292,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,3,29,2013
171495945,3/29/13,South Dakota,Smoker,44.6505,-101.8465,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,29,2013
915478257,3/29/13,South Dakota,Lost Soul,43.18356,-102.58275,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,29,2013
675415517,3/30/13,Florida,Cat Tail,26.2531,-81.2611,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,3,30,2013
454785789,3/30/13,Puerto Rico,BUNNY,18.00888889,-67.09805556,Human/Arson/Adult,Human,Arson,Adult,,3,30,2013
980835623,3/30/13,New Mexico,Cooley,33.0486,-105.6131,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,30,2013
28833646,3/30/13,Utah,EASTER EVE,40.2831,-109.5236,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,30,2013
459092826,3/30/13,California,PINE CREEK #1,39.752623,-121.97781,Human/Other,Human,Other,,,3,30,2013
79455448,3/30/13,South Dakota,JET,45.8622,-100.4592,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,30,2013
7320224,3/30/13,Montana,Lagoon,48.2967,-109.9661,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,30,2013
701009997,3/30/13,North Carolina,Driver,35.5717,-83.2586,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,30,2013
374220684,3/30/13,North Carolina,Rock Crusher,35.5739,-83.2581,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,30,2013
903394246,3/30/13,South Dakota,Red Church,43.53397,-101.99547,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,3,30,2013
930490711,3/30/13,Idaho,COYOTE,43.24052,-116.40325,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,3,30,2013
57389794,3/30/13,Utah,Fish Ford,38.9286,-109.2333,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,30,2013
408195254,3/30/13,Utah,East Randlett,40.225,-109.7836,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,3,30,2013
626663414,3/30/13,Arizona,San Luis Fire,32.5758,-111.9628,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,3,30,2013
927695176,3/31/13,Nevada,Nat Out One,39.2661,-114.8925,,,,,,3,31,2013
512840951,3/31/13,Montana,2nd Circle,47.5306,-114.0947,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,31,2013
498445911,3/31/13,Montana,Rollie,48.4656,-108.6864,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,31,2013
443156436,3/31/13,Wyoming,Buffalo,44.05758,-108.72406,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,31,2013
417762983,3/31/13,Texas,Governor's Landing P,29.480467,-101.028881,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,31,2013
174859664,3/31/13,Oklahoma,Lela,36.3764,-96.9167,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,3,31,2013
495337163,4/1/13,Arizona,FALSE,35.55,-113.6186,,,,,,4,1,2013
15101135,4/1/13,Wyoming,Sheetrock,44.54106,-109.0511,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,1,2013
89263646,4/1/13,Arizona,I-10 & MM182,33.0339,-111.7782,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,1,2013
718592709,4/1/13,Washington,Laramie,48.22697,-118.18919,Human/Fire Use /Other/ known ,Human,Fire Use ,Other, known ,4,1,2013
229655611,4/1/13,Washington,Lowely,47.8961,-117.9739,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,1,2013
943440685,4/1/13,Wyoming,MM 4,44.27572,-107.90842,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,4,1,2013
992434351,4/1/13,Wyoming,MM 3,44.27656,-107.93053,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,4,1,2013
513892068,4/1/13,Montana,Bonneau,48.2955,-109.8664,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,1,2013
685517653,4/1/13,Ohio,BURMIESTER FIRE,41.4817,-83.0859,Undetermined,Undetermined,,,,4,1,2013
952396189,4/1/13,Utah,Jack,38.4539,-109.5192,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,1,2013
390014473,4/1/13,Montana,Little Vinny,48.045,-108.7106,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,1,2013
425569718,4/1/13,Florida,CULLINGFORD,26.54927,-80.42294,Natural,Natural,,,,4,1,2013
548798961,4/1/13,Florida,CENTER,28.47833333,-80.57222222,Natural,Natural,,,,4,1,2013
180847026,4/1/13,California,Highline,32.69785,-115.27739,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,1,2013
885932236,4/1/13,Arizona,Adley,33.7986,-109.9386,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,1,2013
865978369,4/1/13,North Dakota,CHASE,47.8156,-102.7228,Natural /Other/ known ,Natural ,Other, known ,,4,1,2013
465033853,4/1/13,South Dakota,Lagoon,43.1486,-100.91267,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,1,2013
193802935,4/1/13,Arizona,CAMPFIRE,36.3836,-113.1664,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,1,2013
55856385,4/1/13,South Dakota,Tractor,43.022,-102.55419,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,1,2013
444876878,4/1/13,South Dakota,April Fools,44.9936,-101.2654,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,4,1,2013
961135426,4/1/13,Arizona,LOWER,33.13955,-111.801591,Human/Incendiary /Slash Burning ,Human,Incendiary ,Slash Burning ,,4,1,2013
862988057,4/2/13,South Dakota,Slick,43.30231,-100.441,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,2,2013
969764999,4/2/13,New Mexico,Pinon Acres,33.1594,-105.7872,Natural /Other/ unknown ,Natural ,Other, unknown ,,4,2,2013
744855939,4/2/13,Arizona,County Line,34.48047,-113.34169,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,4,2,2013
922119272,4/2/13,Texas,Chilicotal,29.23,-103.1664,Natural /Lightning ,Natural ,Lightning ,,,4,2,2013
749555484,4/2/13,Puerto Rico,BRAVO,18.14944444,-65.39666667,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
78290269,4/2/13,Puerto Rico,CHARLIE,18.15111111,-65.39277778,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
768181787,4/2/13,Puerto Rico,FOX,18.15305556,-65.38916667,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
8709697,4/2/13,Puerto Rico,DELTA,18.15333333,-65.39111111,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
380948902,4/2/13,Puerto Rico,GOLF,18.15277778,-65.38722222,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
952803426,4/2/13,South Dakota,Nelson,43.030936,-102.238058,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,2,2013
898225996,4/2/13,Michigan,FISH CAMP,43.3473718,-83.8839388,Human/Accidental/Recreation,Human,Accidental,Recreation,,4,2,2013
352774934,4/2/13,Indiana,Unit 4,41.6053,-87.3275,Human/Railroads /Other/ unknown ,Human,Railroads ,Other, unknown ,4,2,2013
994089090,4/2/13,Montana,GRANT,47.4356,-114.0333,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,2,2013
282415426,4/2/13,South Dakota,HANSEN WF,44.01514,-97.0489,Human/Arson/Adult,Human,Arson,Adult,,4,2,2013
548674394,4/2/13,New Mexico,Cacique,34.9244,-106.701303,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,4,2,2013
485491751,4/2/13,Wyoming,42 Tillman Circle,42.905,-108.8069,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,2,2013
958012310,4/2/13,South Dakota,Camo,43.2072,-100.9058,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,2,2013
551635505,4/2/13,South Dakota,Good Day,43.9881,-99.3106,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,2,2013
341283742,4/2/13,South Dakota,Woods,43.02803,-102.54597,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,2,2013
526540837,4/2/13,Oregon,7GB,43.935197,-123.586692,Human,Human,,,,4,2,2013
926262662,4/2/13,Kansas,Buffalo Drive,39.330381,-95.833129,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,2,2013
673802386,4/2/13,South Dakota,Tail,44.0731,-99.6381,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,4,2,2013
612849580,4/2/13,South Dakota,Saddle Dog,43.03494,-102.54619,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,2,2013
262933833,4/2/13,Montana,BRIDGE,45.5969,-107.4604,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,4,2,2013
799275574,4/2/13,South Dakota,Corn,44.0717,-99.6342,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,4,2,2013
826676476,4/2/13,New Mexico,Serpent,35.94133,-106.09867,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,4,2,2013
656831121,4/3/13,Indiana,Wagner,41.63881,-87.07706,Human,Human,,,,4,3,2013
34485310,4/3/13,Montana,CLEAN UP,45.1336,-107.3943,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,3,2013
237510522,4/3/13,Montana,IONA,45.3722,-107.384,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,3,2013
571711702,4/3/13,Montana,DEPUTEE,45.2911,-107.3693,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,3,2013
115520260,4/3/13,Nevada,PIT 2,39.02561,-119.69339,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,3,2013
141739329,4/3/13,Montana,BAILEY,45.5594,-106.9244,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,4,3,2013
284228980,4/3/13,Montana,COW BONE,45.2655,-107.3809,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,3,2013
661611498,4/3/13,South Dakota,Cattail,45.0014,-101.231,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,3,2013
194620649,4/3/13,New York,Lewiston #3,43.1722,-78.9625,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,4,3,2013
85756818,4/3/13,South Dakota,Hay,44.0855,-99.79608,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,3,2013
763621343,4/3/13,South Dakota,Pow-Wow,45.6644,-100.5344,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,3,2013
455731274,4/3/13,New Mexico,RT 147,34.9109,-106.6911,Human/Fire Use /Other/ unknown ,Human,Fire Use ,Other, unknown ,4,3,2013
27036799,4/3/13,North Carolina,Cooper's Creek,35.4592,-83.3889,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,3,2013
863068248,4/3/13,North Carolina,Drive Shaft,35.4806,-83.3258,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,3,2013
667363039,4/3/13,Arizona,SR347,33.245,-111.981,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,3,2013
947088198,4/4/13,Arizona,Chippewa,32.0553,-111.2208,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,4,2013
838816121,4/4/13,Arizona,Cook,33.79858,-109.93435,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,4,4,2013
164989293,4/4/13,Florida,GOOD EYES,28.45916667,-80.67527778,Human/Accidental/Recreation,Human,Accidental,Recreation,,4,4,2013
643491067,4/4/13,New York,Lewiston #4,43.1511,-78.935,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,4,2013
134823258,4/4/13,Montana,MILE MARKER 23,45.2105,-107.3815,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,4,2013
357239258,4/4/13,Montana,SMALL,45.4675,-107.0031,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,4,4,2013
11326926,4/4/13,New Mexico,Hogback 1,36.7768,-108.63952,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,4,2013
978824627,4/4/13,South Dakota,Bad Hand,43.19325,-100.8965,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,4,2013
690911822,4/4/13,Wyoming,1434 17 Mile Rd,42.9836,-108.4778,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,4,4,2013
995392596,4/4/13,Wyoming,156 17 Mile rd,42.9972,-108.7328,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,4,2013
678638119,4/4/13,South Dakota,Road,44.05297,-99.57731,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,4,2013
175779066,4/4/13,Wyoming,571 Ethete Rd,43.0256,-108.765,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,4,4,2013
531628424,4/5/13,Florida,NO NAME LIGHTNING,24.69819,-81.32564,Natural,Natural,,,,4,5,2013
746004627,4/5/13,Wyoming,Sidon Canal,44.76947,-108.58061,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,5,2013
607518173,4/5/13,Arizona,Stockman,33.76731,-110.02767,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,5,2013
88459628,4/5/13,Arizona,Stockman,33.76938,-110.02863,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,4,5,2013
348133080,4/5/13,South Dakota,Turtle Dam,43.30422,-100.63864,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,5,2013
822653035,4/5/13,South Dakota,Matches,43.08872,-101.02539,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,5,2013
586805018,4/5/13,Wyoming,190 River Bottom Rd,42.9744,-108.5375,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,5,2013
76608242,4/5/13,Utah,Walking Pass,40.2947,-109.8589,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,5,2013
342251802,4/5/13,New York,Spring Creek 3,40.64531,-73.83994,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,4,5,2013
234568288,4/5/13,South Dakota,Knife/Dykes,43.6042,-100.7156,Natural /Other/ unknown ,Natural ,Other, unknown ,,4,5,2013
109321450,4/5/13,Utah,East Randlett Road,40.2319,-109.7919,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,4,5,2013
679155250,4/5/13,South Dakota,Pile,43.25017,-100.836447,Human/Incendiary /Slash Burning ,Human,Incendiary ,Slash Burning ,,4,5,2013
32266574,4/5/13,New York,Lewiston #5,43.1828,-78.93,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,5,2013
626697819,4/5/13,Montana,2 JUV,48.29402,-109.9979,Human/Juveniles /Other/ known ,Human,Juveniles ,Other, known ,4,5,2013
466544044,4/5/13,South Dakota,Mouse,43.2133,-102.2711,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,5,2013
628457463,4/5/13,Nebraska,BIA #424,42.2625,-96.7922,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,5,2013
38740013,4/6/13,Utah,Coal,37.171664,-113.082233,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,6,2013
377696068,4/6/13,South Dakota,Horse Creek Ditch,43.5225,-100.7336,Natural /Other/ unknown ,Natural ,Other, unknown ,,4,6,2013
793270045,4/6/13,New Mexico,HWY 314,34.9124,-106.6947,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,4,6,2013
898102214,4/6/13,Montana,SHANE,45.4511,-107.3962,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,6,2013
440514473,4/6/13,Florida,TEE,28.57611111,-80.86805556,Natural,Natural,,,,4,6,2013
552063494,4/6/13,Utah,Fire Bird,39.7536,-112.2881,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,4,6,2013
231731179,4/6/13,Kansas,EAST 4 WAY,39.67333333,-99.15083333,Undetermined,Undetermined,,,,4,6,2013
743256147,4/6/13,Utah,FA Hwy 6 MM 270,39.33544,-110.43892,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,6,2013
618010051,4/6/13,Arizona,Cuatro,32.16045,-112.917017,Human/Juveniles /Other/ known ,Human,Juveniles ,Other, known ,4,6,2013
517875783,4/6/13,Oklahoma,POWDER MILL,36.2886,-95.0456,Human/Fire Use /Resource Mgmt ,Human,Fire Use ,Resource Mgmt ,,4,6,2013
472055305,4/6/13,North Carolina,Drama,35.4875,-83.3206,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,6,2013
112188323,4/6/13,North Carolina,Nuisance,35.4608,-83.3864,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,4,6,2013
70337324,4/6/13,South Dakota,Bright Light,43.14,-102.3578,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,6,2013
200352955,4/7/13,New York,Lewiston #6,43.1678,-78.9853,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,7,2013
933834202,4/7/13,Maryland,Potomac River Debris,39.5872,-77.8267,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,7,2013
192543327,4/7/13,Arizona,Guardrail,33.8008,-109.9289,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,7,2013
433602682,4/7/13,New Mexico,DIRT TANK,33.4478,-105.5392,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,4,7,2013
273978766,4/7/13,Arkansas,Woolum Campground,35.96992,-92.88178,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,7,2013
963008492,4/7/13,South Dakota,Hose,43.0286,-102.5592,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,7,2013
799552389,4/7/13,New York,Lewiston #7,43.1605,-78.9683,Natural /Lightning ,Natural ,Lightning ,,,4,7,2013
124370413,4/7/13,New York,Lewiston #8,43.1417,-78.9567,Natural /Lightning ,Natural ,Lightning ,,,4,7,2013
140129744,4/7/13,Arizona,LONE PINE,36.7983,-113.3381,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,7,2013
353946717,4/7/13,New Mexico,San Juan #1,36.0585,-106.09244,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,7,2013
183117039,4/7/13,South Dakota,Burnt Hose,43.02925,-102.54497,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,4,7,2013
925559442,4/8/13,Arizona,Squash,35.8389,-110.3394,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,8,2013
935244982,4/8/13,Alabama,KEY CAVE WF01,34.756944,-87.785485,Human/Accidental/Recreation,Human,Accidental,Recreation,,4,8,2013
17421765,4/8/13,New Mexico,Arson,34.9031,-106.6833,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,8,2013
749914467,4/8/13,New Mexico,Robin,34.89525,-106.68739,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,8,2013
865060514,4/8/13,New Mexico,Coors West,34.925,-106.709,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,4,8,2013
906412377,4/8/13,Oklahoma,Buck,36.3097,-94.9222,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,8,2013
540499039,4/8/13,New Mexico,Trap Rock,35.03299,-108.86107,Human/Incendiary /Slash Burning ,Human,Incendiary ,Slash Burning ,,4,8,2013
663208426,4/9/13,California,BARKER,34.0311,-116.14675,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,9,2013
72823087,4/9/13,Maryland,Snyders Landing 1 Fi,39.4583,-77.7889,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,9,2013
680486758,4/9/13,Arizona,Pot Luck,32.0348,-112.7604,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,9,2013
463106127,4/9/13,Pennsylvania,Bakeoven Knob,40.7528,-75.7308,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,9,2013
941375026,4/9/13,Florida,WEEDEATER FIRE,28.45166667,-80.83861111,Human/Accidental/Recreation,Human,Accidental,Recreation,,4,9,2013
923027481,4/9/13,North Carolina,Youngdeer,35.4883,-83.3614,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,4,9,2013
562284105,4/10/13,New York,Spring Creek 4,40.657631,-73.854467,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,10,2013
923190398,4/10/13,Puerto Rico,FENCE LINE,18.01388889,-67.10888889,Human/Arson/Adult,Human,Arson,Adult,,4,10,2013
370438394,4/10/13,Montana,HOYT,48.56211,-113.02356,Human/Campfire /Other/ known ,Human,Campfire ,Other, known ,4,10,2013
185213899,4/10/13,Florida,MISHAP FIRE,28.55972222,-80.63027778,Human/Arson/Adult,Human,Arson,Adult,,4,10,2013
593996339,4/10/13,Florida,MISHAP # 2 FIRE,28.56,-80.63027778,Human/Arson/Adult,Human,Arson,Adult,,4,10,2013
863437396,4/10/13,Arizona,GARCIA,31.5121,-111.4558,Undetermined,Undetermined,,,,4,10,2013
250469793,4/10/13,Utah,Horse Canyon,38.10519,-109.7303,Natural /Lightning ,Natural ,Lightning ,,,4,10,2013
364212814,4/10/13,Iowa,SCHUMACHER,41.8282,-92.0915,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,4,10,2013
756216808,4/10/13,New Mexico,Buckman,35.74367,-106.07536,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,4,10,2013
840451263,4/10/13,Nevada,BEAVER,41.9914,-116.1689,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,4,10,2013
3348624,4/10/13,California,Masten Flat # 1,41.0539,-123.6853,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,10,2013
200460117,4/11/13,Montana,BUFFALO BRIDGE,47.6486,-114.3492,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,4,11,2013
238286255,4/11/13,Utah,3 Peaks,37.7722,-113.1758,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,4,11,2013
158452753,4/11/13,Utah,73,40.299394,-112.275891,Human/Equipment /Exhaust ,Human,Equipment ,Exhaust ,,4,11,2013
201757912,4/11/13,Maryland,Invisible,39.63418,-77.47804,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,11,2013
271886916,4/11/13,Montana,DIPPING VAT,45.5275,-107.199,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,11,2013
275726868,4/11/13,Florida,CAR FIRE,28.48555556,-80.67694444,,,,,,4,11,2013
556217762,4/11/13,Arizona,VATHO,33.2892,-112.1718,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,11,2013
597376296,4/12/13,Texas,LA CASITA,26.29277778,-98.71416667,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,4,12,2013
27305143,4/12/13,California,Bald Hill #7,41.1033,-123.7047,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,12,2013
373382618,4/12/13,Oklahoma,Councill Hill,36.6953,-94.6578,Natural /Other/ unknown ,Natural ,Other, unknown ,,4,12,2013
269877505,4/12/13,New Mexico,Hwy 264 MM#13,35.6361,-108.8514,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,12,2013
203985498,4/12/13,Nevada,PEACOCK,41.78638889,-119.0997222,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,4,12,2013
768967696,4/12/13,California,Airport # 2,41.0492,-123.6667,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,12,2013
462046799,4/13/13,California,Lot # 10 Refuse Rd.,39.8194,-123.28,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,4,13,2013
578924829,4/13/13,Montana,BUTTERFLY,48.56453,-113.03231,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,4,13,2013
586309563,4/13/13,California,Bald Hill #9,41.1033,-123.7069,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,13,2013
668418015,4/13/13,California,Bald Hill #8,41.1044,-123.7056,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,4,13,2013
910912787,4/13/13,Arizona,Bootleg,32.71039,-111.822943,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,4,13,2013
859106850,4/13/13,New Mexico,SR Truck Route,36.77411,-108.66157,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,4,13,2013
923447028,4/14/13,Arizona,Racer,35.9219,-110.6589,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,4,14,2013
477928590,4/14/13,New Mexico,Jack Rabbit Hill,36.20158,-105.71331,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,4,14,2013
751621593,4/14/13,Florida,Great Scott,25.71567,-81.08803,Natural /Lightning ,Natural ,Lightning ,,,4,14,2013
399583596,4/14/13,Washington,Silver Creek,48.0815,-118.68389,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,4,14,2013
257147830,4/14/13,Arizona,1009 ROAD 6,36.8117,-113.6889,Human,Human,,,,4,14,2013
576608747,4/14/13,Arizona,1009 ROAD 4,36.8197,-113.6811,Human,Human,,,,4,14,2013
762947025,4/14/13,Arizona,1009 ROAD 7,36.8228,-113.6714,Human,Human,,,,4,14,2013
608193405,4/14/13,Arizona,1009 ROAD 2,36.8231,-113.6708,Human,Human,,,,4,14,2013
600750516,4/14/13,Arizona,1009 ROAD 1,36.8231,-113.6675,Human,Human,,,,4,14,2013
